Customer_ID,Customer_Name,Email,Phone_Number,Product,Quantity,Price_Per_Item,Total_Price,Purchase_Date,Season,Season_Number
782,Ryan Castro,angela54@rivers.com,001-397-331-8494x7909,Full-Sleeve Shirt,1,2587,2587,2024-09-17,Autumn,3
783,Kurt Kim,carol14@hill.org,172-544-6958x17602,Light Jacket,1,1851,1851,2024-04-27,Spring,2
784,Steven Gillespie,zsteele@brock.com,6798045307,Sweater,3,2479,7437,2023-12-28,Winter,1
785,Peter Frank,kevin41@yahoo.com,138.297.3488x47746,Sunglasses,1,1336,1336,2025-07-06,Summer,0
786,Mr. Robert Wilson Jr.,martinezjasmine@gmail.com,629.902.1848x1403,Light Jacket,2,2139,4278,2023-03-03,Spring,2
787,James Mcgee,victor33@gmail.com,+1-748-637-7023x9217,T-Shirt,3,2700,8100,2023-05-09,Spring,2
788,Brandon Marks,sarahcannon@campos-adkins.com,5247923822,Loafers,2,2199,4398,2024-10-20,Autumn,3
789,Cynthia West,leonardkatie@kennedy.com,(206)292-7894x72957,Waterproof Shoes,4,4149,16596,2023-08-23,Monsoon,4
790,Victor Mendoza,shawn05@martinez.biz,694-475-4808x63738,Light Jacket,1,2289,2289,2025-04-02,Spring,2
791,April Jones,nkrause@yahoo.com,(214)293-5281x7768,T-Shirt,2,2634,5268,2024-03-28,Spring,2
792,Robert Gonzalez,shannon29@hotmail.com,159.081.7603,Boots,4,3401,13604,2024-02-13,Winter,1
793,Dr. Zachary Simpson,eflores@yahoo.com,+1-150-769-6139x5032,Sneakers,2,4812,9624,2024-03-14,Spring,2
794,Drew Wilson,annejefferson@hotmail.com,(013)142-5536x84668,Light Jacket,4,1759,7036,2024-03-01,Spring,2
795,Jessica Taylor,denise48@gmail.com,866-697-3779,Boots,1,3830,3830,2024-01-02,Winter,1
796,Erika Fuller,edwardpierce@hardy-rodriguez.com,(986)482-6078,Tank Top,3,4518,13554,2023-06-21,Summer,0
797,Heather Hunter,timothyparker@hess-bray.com,(168)358-6755,Boots,2,1770,3540,2024-12-15,Winter,1
798,Timothy Grant,kathrynkim@hotmail.com,1623258485,Sandals,3,1611,4833,2024-06-05,Summer,0
799,April Zhang,lopezryan@mccarthy.org,490-255-1211x15041,Full-Sleeve Shirt,5,2914,14570,2024-11-18,Autumn,3
800,Kurt Dudley,amber71@yahoo.com,001-069-793-7234x57341,Boots,2,3429,6858,2025-12-15,Winter,1
801,Dean Conley,ericaperry@hotmail.com,+1-075-915-9569,Cardigan,5,3391,16955,2023-11-15,Autumn,3
802,Olivia Reyes,steven32@strickland.net,171.323.0870x661,Sneakers,1,1425,1425,2024-03-25,Spring,2
803,Melissa Johnson,joshua66@hotmail.com,327-972-4291x18087,Tank Top,4,3886,15544,2024-06-24,Summer,0
804,Ryan Johnson II,alyssajohnson@gmail.com,132-989-9317,Sweater,4,1820,7280,2023-12-11,Winter,1
805,Kimberly Henson,byoung@thomas.biz,+1-939-012-0713x42069,Light Jacket,4,1924,7696,2024-04-04,Spring,2
806,William Dixon,cookejohn@gmail.com,+1-182-448-0379x2505,Cardigan,3,4574,13722,2023-10-05,Autumn,3
807,Melissa White DVM,christopher22@yahoo.com,(944)173-7769x8256,Sweater,5,1071,5355,2025-02-25,Winter,1
808,Anita Wilson,robertfrancis@yahoo.com,+1-353-962-3674x053,Jeans,4,1213,4852,2023-05-20,Spring,2
809,Joshua Phillips,autumn07@bryant-smith.com,(457)297-5812x45956,T-Shirt,5,4905,24525,2023-04-14,Spring,2
810,Tammy Cruz DDS,gonzaleswendy@hotmail.com,(919)924-7102x56878,Light Jacket,2,4673,9346,2023-05-08,Spring,2
811,Meghan Conway,blairdana@griffin.net,623.460.4055x087,Umbrella,1,2366,2366,2023-07-07,Monsoon,4
812,Rebecca Terrell,alopez@carrillo-brown.com,+1-425-672-0345x8936,Sandals,5,1101,5505,2024-07-23,Summer,0
813,John Butler,taylor36@yahoo.com,1986833113,Blazer,2,4837,9674,2024-10-28,Autumn,3
814,Amy Gates,tanyawhite@haley.net,+1-479-910-9764x23885,Jeans,5,2868,14340,2023-04-28,Spring,2
815,Walter Wallace,zwalker@gmail.com,+1-947-944-7819x528,Blazer,3,4924,14772,2024-09-28,Autumn,3
816,Kimberly Fitzgerald,clarkjeffrey@yahoo.com,+1-416-155-5918x47475,Scarf,1,1423,1423,2024-02-20,Winter,1
817,Kyle Carlson,pearsonjonathan@bird.com,(074)282-8118x07266,Waterproof Shoes,2,4262,8524,2024-08-28,Monsoon,4
818,Anthony Mccoy,zamorajorge@grant.info,+1-506-464-7057,Raincoat,1,4918,4918,2023-09-28,Monsoon,4
819,Amy Bennett,acannon@chen.biz,1599627679,Jacket,5,4221,21105,2023-12-09,Winter,1
820,Devin Sanchez,kmitchell@holden-ayers.biz,+1-716-324-0592,Blazer,1,4360,4360,2024-09-18,Autumn,3
821,Frank Chambers,awalters@turner.biz,811.736.8106x8967,Jeans,3,1105,3315,2023-04-26,Spring,2
822,Ashley Ramirez,munozmichael@yahoo.com,057-649-1769x00778,Sweater,1,3279,3279,2025-12-09,Winter,1
823,Gary Greene,kgoodwin@gmail.com,001-234-533-2166x74085,Umbrella,2,3438,6876,2024-07-21,Monsoon,4
824,Anthony Robinson,sandraforbes@gmail.com,+1-022-847-3918x0773,Cardigan,3,3072,9216,2023-10-01,Autumn,3
825,Nathaniel Snyder,ralph09@garrett-garcia.info,+1-033-941-6150x5897,Blazer,1,2342,2342,2025-11-11,Autumn,3
826,William Hall,marcia61@williams-russo.com,(137)639-6997x45189,Light Jacket,4,3546,14184,2023-03-25,Spring,2
827,Alicia Garcia,jacqueline63@reynolds.info,+1-677-860-3982,Shorts,3,3022,9066,2024-07-17,Summer,0
828,Raymond Schultz,murphynicole@yahoo.com,023-615-1051x7079,Sweater,4,2670,10680,2024-01-06,Winter,1
829,Albert Kim,sarah10@gay.com,(365)759-9536,Blazer,3,4465,13395,2024-10-28,Autumn,3
830,Adrienne Everett MD,reginaldfleming@allen.com,(227)827-8583x24651,Loafers,4,1863,7452,2024-10-20,Autumn,3
831,Julie Thomas,phyllissmith@hotmail.com,0980195225,Full-Sleeve Shirt,4,2007,8028,2023-09-23,Autumn,3
832,Brittany Rasmussen,belljames@hotmail.com,201.317.9028,Sandals,3,1214,3642,2023-08-18,Summer,0
833,Mrs. Danielle Smith,saranorton@gmail.com,619.158.2098x076,Sandals,3,917,2751,2024-06-21,Summer,0
834,Theresa Galvan,philip61@hotmail.com,458.475.6423x731,Blazer,1,2708,2708,2024-10-02,Autumn,3
835,Sara Guzman,michelewarner@hotmail.com,+1-804-954-8596,Jeans,5,4715,23575,2023-05-19,Spring,2
836,Teresa Kaufman,qpruitt@kemp.com,+1-436-841-9994x962,Cardigan,5,3164,15820,2024-10-24,Autumn,3
837,Steven Bell,smithryan@hotmail.com,752-972-7241,Tank Top,3,1663,4989,2024-07-13,Summer,0
838,Brian Valenzuela,freemanmichael@gmail.com,6312681130,Sweater,4,2030,8120,2023-01-28,Winter,1
839,Willie Bennett,christine81@li.info,001-193-619-4785x70199,Full-Sleeve Shirt,3,4776,14328,2023-11-01,Autumn,3
840,Dylan Martinez,deborahduke@gmail.com,(357)461-3040x4576,Sandals,3,3604,10812,2023-07-13,Summer,0
841,Mr. Timothy Rodriguez,stephaniedavis@hotmail.com,001-312-930-1763x870,Raincoat,5,3639,18195,2023-07-04,Monsoon,4
842,Jim Weber,franciscojones@sanchez.com,281-794-4547,Jeans,1,1942,1942,2023-04-14,Spring,2
843,Kimberly Cain,gbenitez@reeves-mcdonald.info,+1-754-818-1187x679,Loafers,5,1752,8760,2023-10-22,Autumn,3
844,Leslie Alexander,tgordon@thomas.org,759.498.5466x3633,Sandals,4,1384,5536,2023-08-09,Summer,0
845,Kenneth Mejia,justin08@frederick.com,260.080.8943x7034,T-Shirt,2,3222,6444,2024-03-22,Spring,2
846,Cynthia Powers,michael34@moore-buchanan.org,+1-432-083-8692,Sandals,2,2692,5384,2024-07-06,Summer,0
847,Anthony Roberts,yharrison@yahoo.com,618.695.6545,Waterproof Shoes,2,3019,6038,2023-06-16,Monsoon,4
848,Peter Vasquez,qbrown@gay-adams.com,9518893513,Loafers,2,3972,7944,2023-11-25,Autumn,3
849,Dalton Patel,qtaylor@hotmail.com,+1-453-662-7174,Sandals,2,4056,8112,2024-08-27,Summer,0
850,Brandi Porter,devin28@gmail.com,197.416.0481x72768,Sandals,3,863,2589,2023-07-28,Summer,0
851,Michael Hooper,catherine39@davis.info,(762)546-3532x045,Tank Top,4,3735,14940,2024-08-28,Summer,0
852,Bill Rivera,briannawhite@yahoo.com,932-852-2481x3521,Sunglasses,3,2773,8319,2023-06-03,Summer,0
853,Lisa Perez,hernandezsarah@castillo.com,807-441-7816x943,Loafers,4,4833,19332,2023-11-05,Autumn,3
854,Meagan Vaughn,jennapotter@gmail.com,325.604.9455x760,Loafers,2,3717,7434,2024-09-06,Autumn,3
855,Ashley Miller,gamblescott@yahoo.com,485-358-7495,Sweater,5,1915,9575,2023-02-23,Winter,1
856,William Sullivan,alexanderpamela@cummings.info,(666)868-2949x265,Waterproof Shoes,4,4971,19884,2024-06-13,Monsoon,4
857,Elizabeth Mcguire,smithwilliam@yahoo.com,408-117-2782x89222,Jeans,5,4342,21710,2023-03-08,Spring,2
858,Nicholas Kim,joseph18@hotmail.com,4832124046,Full-Sleeve Shirt,3,955,2865,2024-10-20,Autumn,3
859,Jennifer Elliott,perezfrances@gmail.com,(365)158-6852x58399,Loafers,2,4157,8314,2023-10-28,Autumn,3
860,Joanne Harper,daniel80@yahoo.com,(408)403-6256x990,Umbrella,2,3350,6700,2024-07-03,Monsoon,4
861,Jennifer Thompson,bestangel@gmail.com,831.717.7115x5975,Umbrella,3,1677,5031,2024-07-28,Monsoon,4
862,Joshua George MD,cindywilson@hotmail.com,001-432-732-2261x536,Cardigan,1,1652,1652,2024-10-14,Autumn,3
863,Kevin Montes,jbradford@daniels.net,159.286.9775x4864,Loafers,5,4454,22270,2024-09-10,Autumn,3
864,Shawna Walker,xcollier@hotmail.com,(573)466-9626,Blazer,3,3380,10140,2023-09-16,Autumn,3
865,Dana Rogers,kevinkelley@leonard.com,907.630.1045,Blazer,3,3554,10662,2024-09-17,Autumn,3
866,Kelly Caldwell,atorres@garza.com,+1-120-139-2751x4950,Sunglasses,3,1338,4014,2024-08-04,Summer,0
867,Susan Jackson,sandrapearson@lutz-stark.com,+1-809-410-5631x8583,Blazer,2,3787,7574,2024-11-23,Autumn,3
868,Shannon Anderson,donnabaker@henderson-meyer.com,016.514.0801,Umbrella,5,4274,21370,2023-08-17,Monsoon,4
869,Shannon Morgan,emarshall@martinez-le.com,001-180-322-5040,Scarf,2,1857,3714,2023-02-15,Winter,1
870,George White,walterlewis@gmail.com,+1-853-845-2049,Tank Top,5,3518,17590,2024-06-09,Summer,0
871,Matthew Hill,christopheranderson@cain.biz,+1-850-963-9402x349,Umbrella,2,1072,2144,2023-09-24,Monsoon,4
872,Jermaine Hall,tanner30@yahoo.com,001-600-552-6362x42114,Sandals,3,4273,12819,2024-08-05,Summer,0
873,Crystal Parker,tobrien@fleming.com,(788)372-0583,Tank Top,2,3425,6850,2024-07-23,Summer,0
874,Brittany Delacruz,qgonzalez@walker-serrano.info,001-213-352-6677x5417,Tank Top,3,3062,9186,2024-06-17,Summer,0
875,Katrina Jones,owhitehead@yahoo.com,757.838.2381x3532,Tank Top,1,1401,1401,2024-08-28,Summer,0
876,Dr. William Lin,jenniferhernandez@chavez.info,(104)724-4803,Waterproof Shoes,1,3236,3236,2024-08-16,Monsoon,4
877,Laura Griffin,vswanson@hernandez.com,+1-492-339-6153,Sandals,5,686,3430,2024-08-01,Summer,0
878,Michele Clark,hgeorge@park.info,519.721.3500,Umbrella,1,2200,2200,2025-06-02,Monsoon,4
879,Mark Gomez,jenningstracey@garcia.com,558.325.4212,Shorts,2,1808,3616,2024-07-10,Summer,0
880,Ryan Allen,michelle11@webb-washington.com,881-630-9507x25156,T-Shirt,4,1107,4428,2024-05-28,Spring,2
881,Eric Green,rebecca70@yahoo.com,(211)178-2832,Sandals,4,3259,13036,2024-07-23,Summer,0
882,Teresa Peters,brownleslie@brooks.com,+1-831-665-9942x6022,Jeans,1,4560,4560,2024-03-15,Spring,2
883,James Nelson,blackalex@rice-velez.biz,001-836-924-4694x0687,Shorts,4,4934,19736,2023-08-23,Summer,0
884,David Oconnor,hamiltonamanda@hotmail.com,276-409-7728x9508,Scarf,2,1435,2870,2024-12-28,Winter,1
885,April Smith,scottbill@williams-pratt.com,+1-916-114-2053x0980,Jeans,1,3920,3920,2024-03-13,Spring,2
886,William Hess,mary94@hotmail.com,(919)286-9947x2879,Shorts,5,1297,6485,2024-07-25,Summer,0
887,Roger George,icordova@yahoo.com,+1-057-269-9729x2504,Umbrella,4,1032,4128,2023-07-04,Monsoon,4
888,Gregory Larsen,willischarles@shah-howell.com,602.375.9839x7220,Sweater,4,3889,15556,2023-01-27,Winter,1
889,Heather Floyd,blackallen@hotmail.com,895-826-9359x93329,Tank Top,2,3822,7644,2025-08-13,Summer,0
890,Joel White,codyjackson@yahoo.com,(950)223-2106x0974,Waterproof Shoes,3,4627,13881,2024-08-22,Monsoon,4
891,George Case,ecarr@mckay.com,353-822-5579x00043,Scarf,2,517,1034,2024-02-19,Winter,1
892,April Patel MD,villanuevabeverly@smith-washington.info,460-604-6877x111,Blazer,1,735,735,2023-09-26,Autumn,3
893,Jerry Bell,cmorales@yahoo.com,8019167986,Raincoat,2,549,1098,2024-07-01,Monsoon,4
894,Stephen Rose,anthonygarcia@hotmail.com,001-023-789-0195x198,Loafers,2,3666,7332,2023-10-28,Autumn,3
895,Garrett Hernandez,bnorton@yahoo.com,451.495.4726,Cardigan,1,2317,2317,2023-11-22,Autumn,3
896,Brandi Richards,aburch@wood-mathis.com,+1-420-929-3787x60402,Jacket,5,2136,10680,2023-02-28,Winter,1
897,Mary Anderson,erikabutler@hotmail.com,925-822-9613x124,Scarf,3,2384,7152,2024-01-22,Winter,1
898,Sarah Massey,jason95@davis.info,1522100229,Jacket,2,1120,2240,2024-12-05,Winter,1
899,Michael Roberts,lisadelacruz@watkins.com,746.119.7681,Raincoat,5,3878,19390,2025-07-15,Monsoon,4
900,Tonya Andrews,ndiaz@santos.com,711.984.0678x4322,Jacket,5,3492,17460,2023-01-03,Winter,1
901,Jessica Frye,eugene10@rodriguez.com,591.357.9247,Sweater,2,1821,3642,2024-02-28,Winter,1
902,Nicholas Barrett,dana76@smith-williamson.com,+1-152-662-8338x6227,Scarf,1,1035,1035,2023-12-13,Winter,1
903,Carolyn Smith,cbecker@murphy-bruce.com,480.554.3118x54030,Waterproof Shoes,5,711,3555,2023-06-15,Monsoon,4
904,Mary Mendoza,daniel58@evans-parrish.com,(644)849-8423x21136,Raincoat,4,2777,11108,2024-08-19,Monsoon,4
905,Kimberly Sandoval,owensraymond@gmail.com,431.792.2913x423,Boots,2,4141,8282,2024-02-28,Winter,1
906,Rachel Cohen,dmooney@yahoo.com,478.447.8382,Jacket,2,615,1230,2023-01-28,Winter,1
907,Amanda Stone,rebeccaflores@hotmail.com,146.638.6924x1653,Sunglasses,5,4229,21145,2023-06-01,Summer,0
908,Diane Green,lewiswendy@harding.com,+1-875-977-1091x27278,Scarf,5,4677,23385,2024-12-06,Winter,1
909,Roberto Green,millerjenna@calhoun.com,761-339-8677x896,Sweater,3,3542,10626,2023-12-15,Winter,1
910,Mary Snyder,karenesparza@hotmail.com,+1-445-716-7709,Scarf,2,1490,2980,2024-02-15,Winter,1
911,Alejandro Buchanan,tamara11@watts-mcdonald.net,(971)856-7867,Umbrella,4,1599,6396,2023-09-02,Monsoon,4
912,Danielle Mcgee,jenningskevin@turner.org,(794)016-4613x799,Light Jacket,1,4025,4025,2024-03-26,Spring,2
913,Katherine Gray,charlessmith@hotmail.com,6206351803,Blazer,1,729,729,2023-11-18,Autumn,3
914,Mary Boyd,bsellers@yahoo.com,001-953-620-6996x16560,Blazer,4,4340,17360,2024-10-06,Autumn,3
915,Christopher Vasquez,patricia60@peck.com,4374208823,Scarf,4,1146,4584,2023-12-12,Winter,1
916,Monique Richards,cdunn@johnson.com,(417)843-2480x3315,Raincoat,1,2266,2266,2024-09-05,Monsoon,4
917,Jonathan Cox,anna17@garcia-velasquez.com,106.029.3009x4926,Raincoat,5,4077,20385,2024-09-28,Monsoon,4
918,Michael Bird,wrightmelissa@gmail.com,295-633-0782x83476,Raincoat,3,3772,11316,2023-06-22,Monsoon,4
919,Sonia Hensley MD,kennethharris@hotmail.com,+1-386-557-2779,Boots,4,4596,18384,2023-12-28,Winter,1
920,Lisa Richards,fhughes@hotmail.com,573.283.7751x300,Cardigan,1,4630,4630,2024-11-27,Autumn,3
921,Renee Mccarty,beltranalicia@gmail.com,320.968.1273,Shorts,1,4020,4020,2023-08-20,Summer,0
922,Sarah Roberts,cjordan@york.net,(414)669-8342x62024,Scarf,1,2346,2346,2023-12-14,Winter,1
923,Joshua Franco,mooreanthony@king.com,359-301-5654,Sweater,1,4742,4742,2024-02-16,Winter,1
924,Daniel Baker,braydavid@yahoo.com,161.421.7563x41814,Full-Sleeve Shirt,1,3415,3415,2023-09-28,Autumn,3
925,Victoria Morales,autumn28@yahoo.com,001-424-156-4978x6353,Blazer,5,4930,24650,2023-10-21,Autumn,3
926,Jeff Rodriguez,duransarah@love.biz,+1-390-495-5356x611,Full-Sleeve Shirt,1,1771,1771,2024-10-04,Autumn,3
927,Rodney Carpenter,yrodriguez@yahoo.com,253.920.9948x7194,Loafers,1,3396,3396,2024-10-28,Autumn,3
928,Kristopher Logan,marie76@yahoo.com,692-215-6613x6727,Jacket,5,614,3070,2024-01-28,Winter,1
929,James Romero,stewarttracy@hotmail.com,969-268-9783x78176,Umbrella,5,1328,6640,2024-07-02,Monsoon,4
930,Anthony Morris,rpatton@gmail.com,196.007.7260,Blazer,5,2809,14045,2024-10-19,Autumn,3
931,Samantha Neal,hayesscott@yahoo.com,(847)290-8748,Cardigan,3,3395,10185,2023-11-05,Autumn,3
932,Terri Griffin,fmoore@ellison-pollard.biz,+1-920-640-6494,Sneakers,5,1859,9295,2024-05-19,Spring,2
933,Antonio Cameron,bennetthenry@hawkins-colon.org,(639)523-4865x526,Waterproof Shoes,2,2298,4596,2024-06-04,Monsoon,4
934,Jonathan Gonzalez,kelsey04@hotmail.com,473-911-0124,Sweater,5,4712,23560,2023-12-03,Winter,1
935,Daniel Garcia,laura08@martinez-wolfe.org,001-741-420-1402,Jacket,5,1491,7455,2023-12-17,Winter,1
936,Lisa Phillips,nharrison@campbell-snyder.com,(368)871-0785,Sneakers,4,4731,18924,2024-04-21,Spring,2
937,Megan Scott,ramirezconnie@hamilton-foster.net,+1-355-636-3451x8553,Tank Top,3,4905,14715,2024-08-05,Summer,0
938,Richard Dawson,thomasperez@garner-stevens.org,(557)348-1281,Scarf,1,2078,2078,2024-02-13,Winter,1
939,Adam Boyer,gonzalezdebra@yahoo.com,+1-395-603-4222x025,Loafers,3,2418,7254,2024-09-17,Autumn,3
940,Benjamin Freeman,xmcdonald@thompson.org,570-484-8598x58904,Shorts,2,1692,3384,2023-08-26,Summer,0
941,Jennifer Graham,robert88@hotmail.com,(690)591-9107,Raincoat,4,2477,9908,2024-08-28,Monsoon,4
942,Sharon Williams,sabrina33@williams.com,(860)009-6621x997,Sunglasses,4,4841,19364,2024-07-02,Summer,0
943,Christopher Cruz,peter15@yahoo.com,955-661-1940x206,Tank Top,4,2020,8080,2023-07-20,Summer,0
944,Morgan Bailey,hernandezmichelle@reynolds.com,001-875-545-0190x77902,Sneakers,3,2512,7536,2024-05-11,Spring,2
945,Jackie Gray,halltimothy@donovan.com,479.870.0961,Jacket,1,2078,2078,2023-02-28,Winter,1
946,Jose Love,anna01@hotmail.com,677-450-5191,Shorts,4,4384,17536,2023-07-09,Summer,0
947,Stephanie Nielsen,vazquezvictor@hotmail.com,847-269-5318x79553,Sweater,2,4480,8960,2023-12-19,Winter,1
948,Donna Mitchell,laura97@hotmail.com,(725)477-2504x45767,Scarf,3,1153,3459,2023-02-21,Winter,1
949,Gabriel Guzman,knappjoshua@gmail.com,+1-367-457-3687x79071,Shorts,3,4067,12201,2024-06-19,Summer,0
950,Sarah Acosta,mmiller@armstrong.com,642-155-3070x4154,Umbrella,5,2146,10730,2024-07-12,Monsoon,4
951,Samantha Rodriguez,kennethwilliams@gmail.com,5624080026,Tank Top,1,668,668,2024-06-16,Summer,0
952,Steven Hall,daviddavis@gmail.com,821-375-2287,Cardigan,4,3770,15080,2024-09-08,Autumn,3
953,Kathy Shelton,emily53@cantrell-walton.org,(159)814-9650x395,Light Jacket,5,3686,18430,2024-04-14,Spring,2
954,Stephen Johnson,rachelhenderson@lewis-carter.com,+1-472-209-2666,Cardigan,2,3065,6130,2023-10-28,Autumn,3
955,Edgar Jennings,bethroberts@hotmail.com,305-583-2074x6529,Umbrella,5,4254,21270,2023-08-21,Monsoon,4
956,Raymond Hill,brentknight@wall.com,506-812-4632x84959,Sneakers,4,2833,11332,2023-05-21,Spring,2
957,Lori Salazar,rhodesjean@hotmail.com,001-210-620-0644x919,Sweater,4,4977,19908,2024-02-22,Winter,1
958,Brandon Torres,marie18@williams.com,7456678237,Blazer,3,2553,7659,2024-11-28,Autumn,3
959,Michelle Houston,anthony46@higgins-andersen.com,974.601.2459x8789,Boots,4,1615,6460,2023-02-03,Winter,1
960,Cynthia Lewis,batesdeanna@gmail.com,774.587.2188,Blazer,5,1809,9045,2024-09-13,Autumn,3
961,Jenna Harrell,monica15@hotmail.com,399-906-4104x367,Loafers,5,1734,8670,2024-09-15,Autumn,3
962,Pamela White,wilsonhannah@todd.org,001-758-004-5779x57357,Jeans,2,3641,7282,2024-04-12,Spring,2
963,Allison Jones,woodwardstephanie@yahoo.com,001-412-098-0316,Light Jacket,5,1989,9945,2023-04-14,Spring,2
964,Veronica Gonzalez,stephanie30@preston.com,(924)720-2356x6055,Full-Sleeve Shirt,4,1912,7648,2024-10-17,Autumn,3
965,Marc Allen,brian83@williams-olson.com,5685764301,Sandals,5,4024,20120,2023-06-02,Summer,0
966,Jennifer Adams,jhooper@yahoo.com,781.110.8537,Light Jacket,4,1714,6856,2024-05-21,Spring,2
967,Lucas Gonzales,tamara75@cline.net,(526)772-6939x888,Tank Top,2,3683,7366,2024-08-28,Summer,0
968,Lawrence Day,chavezwilliam@brown.net,001-834-380-1816x3299,Jeans,1,4390,4390,2024-03-07,Spring,2
969,Sheryl Casey,kevin18@clark.com,4513567661,Umbrella,1,2284,2284,2023-07-09,Monsoon,4
970,Theresa Mays,webbjeremy@hotmail.com,9280983083,Sneakers,5,4948,24740,2024-04-10,Spring,2
971,Gerald Fox,flane@hughes.org,001-495-572-3839,Sweater,3,4066,12198,2024-02-20,Winter,1
972,Ann Hall,sarah99@yahoo.com,451.813.8427,Waterproof Shoes,3,1097,3291,2023-07-15,Monsoon,4
973,Joshua Wallace,nathaniel21@hotmail.com,+1-824-414-3116x336,T-Shirt,1,2752,2752,2024-05-10,Spring,2
974,Jacob Gonzales,norrisvictor@hotmail.com,5421653343,Umbrella,2,1913,3826,2023-08-12,Monsoon,4
975,David Walker,maurice01@hotmail.com,860-478-9963x647,Scarf,3,2773,8319,2024-12-04,Winter,1
976,Anthony Macdonald,danielanderson@gmail.com,(926)329-3209x8480,Raincoat,5,2084,10420,2023-07-02,Monsoon,4
977,Mark Hartman,bmiller@hotmail.com,234-872-2867x0856,Scarf,3,3814,11442,2024-02-02,Winter,1
978,Samantha Jones,lroman@yahoo.com,+1-756-113-7269x4774,Sneakers,3,1700,5100,2024-05-23,Spring,2
979,Barbara Wilson,ericawheeler@gmail.com,+1-890-449-4148x24880,T-Shirt,3,4011,12033,2024-05-15,Spring,2
980,Pamela Thompson,colemanjoy@maldonado.com,(131)989-7905x46151,Boots,1,3808,3808,2024-01-10,Winter,1
981,Chase Drake,donna42@gmail.com,625.404.7485x05284,Tank Top,3,3682,11046,2023-06-17,Summer,0
982,Savannah Webb,christinarivera@knapp-harris.com,+1-820-314-6633x25688,Waterproof Shoes,4,4104,16416,2023-06-24,Monsoon,4
983,Katrina Gilbert,jonathonmccarthy@jackson.com,485-533-1738x46503,Light Jacket,5,3426,17130,2024-03-22,Spring,2
984,Rebecca Hill,adam38@evans.com,872.388.1406,Sweater,5,2522,12610,2023-12-03,Winter,1
985,Matthew Larson,cunninghamsean@yahoo.com,+1-354-336-5829x37260,T-Shirt,4,1763,7052,2024-05-01,Spring,2
986,Jeffery Ballard,steven06@boyd.com,598.957.6584x34793,Sweater,1,3889,3889,2023-01-21,Winter,1
987,Erika Mcgee,webbmaria@hotmail.com,001-549-387-8983,T-Shirt,2,4380,8760,2024-04-11,Spring,2
988,Courtney Gilbert,tyler88@hotmail.com,(166)195-1875,Waterproof Shoes,1,4571,4571,2024-09-15,Monsoon,4
989,Jessica Palmer,milleradam@hotmail.com,5105873851,Sneakers,2,654,1308,2024-03-25,Spring,2
990,Peter Turner,joshua65@rowland.com,797.725.2968x2389,Blazer,3,859,2577,2023-10-03,Autumn,3
991,Susan Hernandez DDS,kmyers@hotmail.com,2105284233,T-Shirt,3,796,2388,2024-03-14,Spring,2
992,Kristin Harris,charles49@yahoo.com,710-797-6879,Umbrella,5,4257,21285,2024-09-12,Monsoon,4
993,Christina Fields,patricia21@gmail.com,807-383-5653,Sweater,4,839,3356,2024-02-17,Winter,1
994,Willie Reid,tonya71@yahoo.com,053.256.3188x4448,Raincoat,4,3502,14008,2023-08-03,Monsoon,4
995,Susan Li,jilljohnson@yahoo.com,959-784-4259,Jeans,3,3377,10131,2024-05-04,Spring,2
996,Kevin Martinez,dpeterson@green-snyder.com,+1-160-840-0583,Cardigan,4,2372,9488,2024-10-25,Autumn,3
997,Ann Taylor,johnny49@klein.com,001-543-451-3096x240,Loafers,5,3845,19225,2023-09-13,Autumn,3
998,Phyllis Malone,saraortiz@hotmail.com,(591)282-1144x763,Blazer,3,2478,7434,2023-10-28,Autumn,3
999,Brandy Sandoval,wmorris@yahoo.com,297-812-4443,Sweater,3,1270,3810,2024-01-25,Winter,1
1000,Stacy Nelson,dennisjohnston@yahoo.com,+1-160-195-0466x066,Tank Top,4,2762,11048,2024-08-14,Summer,0
1001,Shawn Howard,brogers@gmail.com,655.218.4739x9610,Waterproof Shoes,4,4913,19652,2024-06-10,Monsoon,4
